     #Energy           s           p           d       tot  
     1.18141     0.00003     0.00021     0.00922     0.00946
     1.19141     0.00002     0.00013     0.00645     0.00660
     1.20141     0.00001     0.00007     0.00418     0.00427
     1.21141     0.00001     0.00004     0.00251     0.00255
     1.22141     0.00000     0.00002     0.00139     0.00142
     1.23141     0.00000     0.00001     0.00071     0.00073
     1.24141     0.00000     0.00000     0.00034     0.00034
     1.25141     0.00000     0.00000     0.00015     0.00015
     1.26141     0.00000     0.00000     0.00006     0.00006
     1.27141     0.00000     0.00000     0.00003     0.00003
     1.28141     0.00000     0.00000     0.00002     0.00002
     1.29141     0.00000     0.00000     0.00005     0.00005
     1.30141     0.00000     0.00000     0.00014     0.00014
     1.31141     0.00000     0.00000     0.00037     0.00038
     1.32141     0.00000     0.00001     0.00093     0.00094
     1.33141     0.00000     0.00003     0.00213     0.00216
     1.34141     0.00000     0.00005     0.00452     0.00458
     1.35141     0.00001     0.00011     0.00886     0.00898
     1.36141     0.00001     0.00019     0.01604     0.01625
     1.37141     0.00002     0.00032     0.02681     0.02716
     1.38141     0.00004     0.00050     0.04137     0.04190
     1.39141     0.00005     0.00071     0.05895     0.05971
     1.40141     0.00007     0.00093     0.07758     0.07858
     1.41141     0.00008     0.00113     0.09428     0.09550
     1.42141     0.00009     0.00128     0.10580     0.10717
     1.43141     0.00010     0.00133     0.10970     0.11112
     1.44141     0.00009     0.00128     0.10500     0.10637
     1.45141     0.00008     0.00115     0.09289     0.09412
     1.46141     0.00007     0.00098     0.07600     0.07705
     1.47141     0.00005     0.00082     0.05761     0.05848
     1.48141     0.00004     0.00070     0.04067     0.04141
     1.49141     0.00002     0.00066     0.02705     0.02773
     1.50141     0.00001     0.00070     0.01738     0.01809
     1.51141     0.00001     0.00079     0.01131     0.01211
     1.52141     0.00001     0.00091     0.00794     0.00885
     1.53141     0.00000     0.00101     0.00625     0.00727
     1.54141     0.00000     0.00106     0.00539     0.00645
     1.55141     0.00000     0.00103     0.00479     0.00582
     1.56141     0.00000     0.00093     0.00415     0.00507
     1.57141     0.00000     0.00077     0.00340     0.00418
     1.58141     0.00000     0.00060     0.00261     0.00320
     1.59141     0.00000     0.00043     0.00186     0.00229
     1.60141     0.00000     0.00029     0.00127     0.00155
     1.61141     0.00000     0.00019     0.00087     0.00107
     1.62141     0.00000     0.00015     0.00073     0.00089
     1.63141     0.00000     0.00017     0.00091     0.00108
     1.64141     0.00001     0.00027     0.00148     0.00176
     1.65141     0.00001     0.00046     0.00259     0.00306
     1.66141     0.00002     0.00077     0.00435     0.00514
     1.67141     0.00003     0.00120     0.00684     0.00806
     1.68141     0.00004     0.00173     0.00999     0.01177
     1.69141     0.00006     0.00231     0.01361     0.01598
     1.70141     0.00007     0.00286     0.01743     0.02036
     1.71141     0.00009     0.00326     0.02128     0.02462
     1.72141     0.00010     0.00343     0.02534     0.02887
     1.73141     0.00010     0.00334     0.03031     0.03375
     1.74141     0.00011     0.00300     0.03740     0.04051
     1.75141     0.00012     0.00249     0.04804     0.05065
     1.76141     0.00013     0.00192     0.06342     0.06547
     1.77141     0.00016     0.00138     0.08407     0.08561
     1.78141     0.00019     0.00095     0.10990     0.11103
     1.79141     0.00023     0.00065     0.14030     0.14118
     1.80141     0.00028     0.00051     0.17540     0.17618
     1.81141     0.00034     0.00049     0.21560     0.21642
     1.82141     0.00040     0.00058     0.26190     0.26288
     1.83141     0.00048     0.00074     0.31390     0.31512
     1.84141     0.00057     0.00093     0.36880     0.37030
     1.85141     0.00065     0.00111     0.41970     0.42146
     1.86141     0.00072     0.00124     0.45730     0.45926
     1.87141     0.00075     0.00130     0.47220     0.47424
     1.88141     0.00073     0.00126     0.45850     0.46049
     1.89141     0.00067     0.00113     0.41650     0.41830
     1.90141     0.00058     0.00095     0.35260     0.35412
     1.91241     0.00046     0.00073     0.27770     0.27889
     1.92241     0.00034     0.00053     0.20330     0.20417
     1.93241     0.00023     0.00036     0.13850     0.13909
     1.94241     0.00015     0.00022     0.08876     0.08913
     1.95241     0.00009     0.00013     0.05529     0.05551
     1.96241     0.00005     0.00008     0.03688     0.03701
     1.97241     0.00004     0.00006     0.03113     0.03122
     1.98241     0.00003     0.00005     0.03552     0.03561
     1.99241     0.00004     0.00007     0.04773     0.04783
     2.00241     0.00005     0.00009     0.06550     0.06564
     2.01241     0.00007     0.00011     0.08650     0.08668
     2.02241     0.00009     0.00013     0.10870     0.10892
     2.03241     0.00011     0.00015     0.13110     0.13136
     2.04241     0.00013     0.00016     0.15520     0.15549
     2.05241     0.00016     0.00017     0.18450     0.18483
     2.06241     0.00021     0.00017     0.22440     0.22478
     2.07241     0.00027     0.00018     0.27910     0.27955
     2.08241     0.00035     0.00019     0.34850     0.34903
     2.09241     0.00043     0.00021     0.42630     0.42694
     2.10241     0.00051     0.00023     0.49990     0.50064
     2.11241     0.00056     0.00026     0.55360     0.55441
     2.12241     0.00057     0.00027     0.57400     0.57485
     2.13241     0.00055     0.00028     0.55500     0.55582
     2.14241     0.00048     0.00027     0.50010     0.50086
     2.15241     0.00040     0.00026     0.42140     0.42206
     2.16241     0.00030     0.00025     0.33550     0.33605
     2.17241     0.00022     0.00025     0.25780     0.25827
     2.18241     0.00015     0.00026     0.19890     0.19931
     2.19241     0.00010     0.00029     0.16320     0.16359
     2.20241     0.00007     0.00033     0.14970     0.15010
     2.21241     0.00006     0.00036     0.15490     0.15532
