     #Energy           s           p           d       tot  
    -1.59159 -3985.25000 -7974.01000     0.00000-11959.26000
     2.22241    -0.00870    -2.94856     0.00000    -2.95727
     2.23241    -0.00856    -3.07167     0.00000    -3.08023
     2.24241    -0.00817    -3.06273     0.00000    -3.07090
     2.25241    -0.00748    -2.91424     0.00000    -2.92172
     2.26241    -0.00651    -2.63922     0.00000    -2.64573
     2.27241    -0.00537    -2.26940     0.00000    -2.27477
     2.28241    -0.00419    -1.84740     0.00000    -1.85159
     2.29241    -0.00309    -1.42012     0.00000    -1.42321
     2.30241    -0.00215    -1.02943     0.00000    -1.03158
     2.31241    -0.00143    -0.70633     0.00000    -0.70776
     2.32241    -0.00094    -0.46859     0.00000    -0.46953
     2.33241    -0.00069    -0.32342     0.00000    -0.32410
     2.34241    -0.00067    -0.27340     0.00000    -0.27406
     2.35241    -0.00089    -0.32302     0.00000    -0.32390
     2.36241    -0.00138    -0.48252     0.00000    -0.48390
     2.37241    -0.00218    -0.76664     0.00000    -0.76882
     2.38241    -0.00329    -1.18790     0.00000    -1.19118
     2.39241    -0.00467    -1.74557     0.00000    -1.75024
     2.40241    -0.00622    -2.41405     0.00000    -2.42027
     2.41241    -0.00777    -3.13490     0.00000    -3.14267
     2.42241    -0.00911    -3.81957     0.00000    -3.82868
     2.43241    -0.01002    -4.36421     0.00000    -4.37423
     2.44241    -0.01035    -4.67634     0.00000    -4.68669
     2.45241    -0.01005    -4.70677     0.00000    -4.71682
     2.46241    -0.00921    -4.47178     0.00000    -4.48099
     2.47241    -0.00804    -4.05695     0.00000    -4.06498
     2.48241    -0.00683    -3.59695     0.00000    -3.60378
     2.49241    -0.00585    -3.23647     0.00000    -3.24232
     2.50241    -0.00530    -3.08396     0.00000    -3.08926
     2.51241    -0.00525    -3.17777     0.00000    -3.18302
     2.52241    -0.00563    -3.47432     0.00000    -3.47995
     2.53241    -0.00625    -3.86488     0.00000    -3.87113
     2.54241    -0.00690    -4.21419     0.00000    -4.22110
     2.55241    -0.00738    -4.40720     0.00000    -4.41458
     2.56241    -0.00758    -4.38277     0.00000    -4.39035
     2.57241    -0.00748    -4.14622     0.00000    -4.15370
     2.58241    -0.00712    -3.75313     0.00000    -3.76025
     2.59241    -0.00659    -3.27993     0.00000    -3.28652
     2.60241    -0.00597    -2.79705     0.00000    -2.80302
     2.61241    -0.00531    -2.35528     0.00000    -2.36059
     2.62241    -0.00466    -1.98594     0.00000    -1.99060
     2.63241    -0.00408    -1.70861     0.00000    -1.71269
     2.64241    -0.00364    -1.53513     0.00000    -1.53877
     2.65241    -0.00338    -1.46818     0.00000    -1.47156
     2.66241    -0.00332    -1.49723     0.00000    -1.50055
     2.67241    -0.00344    -1.59804     0.00000    -1.60148
     2.68241    -0.00369    -1.73914     0.00000    -1.74283
     2.69241    -0.00402    -1.89185     0.00000    -1.89587
     2.70241    -0.00443    -2.03887     0.00000    -2.04329
     2.71241    -0.00491    -2.17652     0.00000    -2.18143
     2.72241    -0.00550    -2.30838     0.00000    -2.31388
     2.73241    -0.00621    -2.43823     0.00000    -2.44444
     2.74241    -0.00702    -2.56591     0.00000    -2.57293
     2.75241    -0.00788    -2.68917     0.00000    -2.69705
     2.76241    -0.00875    -2.80981     0.00000    -2.81857
     2.77241    -0.00959    -2.93970     0.00000    -2.94929
     2.78241    -0.01039    -3.09984     0.00000    -3.11024
     2.79241    -0.01120    -3.31286     0.00000    -3.32406
     2.80241    -0.01205    -3.58912     0.00000    -3.60117
     2.81241    -0.01296    -3.91487     0.00000    -3.92783
     2.82241    -0.01385    -4.24796     0.00000    -4.26181
     2.83241    -0.01459    -4.52688     0.00000    -4.54147
     2.84241    -0.01501    -4.68858     0.00000    -4.70359
     2.85241    -0.01498    -4.69116     0.00000    -4.70614
     2.86241    -0.01449    -4.52713     0.00000    -4.54162
     2.87241    -0.01360    -4.22669     0.00000    -4.24028
     2.88241    -0.01247    -3.84441     0.00000    -3.85689
     2.89241    -0.01131    -3.44238     0.00000    -3.45369
     2.90241    -0.01026    -3.07247     0.00000    -3.08274
     2.91341    -0.00943    -2.76504     0.00000    -2.77446
     2.92341    -0.00881    -2.52822     0.00000    -2.53703
