     #Energy           s           p           d       tot  
     7.66741    -0.01434    -0.01538    -0.01986    -0.04958
     7.67741    -0.01349    -0.01546    -0.01882    -0.04777
     7.68741    -0.01222    -0.01608    -0.01743    -0.04573
     7.69741    -0.01080    -0.01725    -0.01594    -0.04399
     7.70741    -0.00950    -0.01896    -0.01468    -0.04314
     7.71741    -0.00855    -0.02118    -0.01391    -0.04364
     7.72741    -0.00807    -0.02385    -0.01378    -0.04570
     7.73741    -0.00807    -0.02694    -0.01429    -0.04930
     7.74741    -0.00844    -0.03037    -0.01531    -0.05412
     7.75741    -0.00904    -0.03396    -0.01662    -0.05962
     7.76741    -0.00969    -0.03734    -0.01793    -0.06496
     7.77741    -0.01025    -0.04001    -0.01899    -0.06925
     7.78741    -0.01062    -0.04142    -0.01959    -0.07163
     7.79741    -0.01077    -0.04117    -0.01964    -0.07158
     7.80741    -0.01071    -0.03922    -0.01916    -0.06909
     7.81741    -0.01047    -0.03591    -0.01827    -0.06465
     7.82741    -0.01009    -0.03187    -0.01714    -0.05910
     7.83741    -0.00962    -0.02780    -0.01593    -0.05334
     7.84741    -0.00905    -0.02426    -0.01476    -0.04807
     7.85741    -0.00839    -0.02154    -0.01369    -0.04362
     7.86741    -0.00766    -0.01960    -0.01271    -0.03997
     7.87741    -0.00685    -0.01816    -0.01182    -0.03683
     7.88741    -0.00602    -0.01692    -0.01096    -0.03390
     7.89741    -0.00520    -0.01563    -0.01013    -0.03096
     7.90741    -0.00444    -0.01425    -0.00930    -0.02799
     7.91841    -0.00377    -0.01295    -0.00848    -0.02520
     7.92841    -0.00322    -0.01207    -0.00769    -0.02298
     7.93841    -0.00280    -0.01206    -0.00696    -0.02183
     7.94841    -0.00253    -0.01340    -0.00633    -0.02227
     7.95841    -0.00243    -0.01644    -0.00587    -0.02474
     7.96841    -0.00251    -0.02136    -0.00562    -0.02949
     7.97841    -0.00280    -0.02802    -0.00566    -0.03648
     7.98841    -0.00330    -0.03586    -0.00599    -0.04515
     7.99841    -0.00400    -0.04395    -0.00658    -0.05453
     8.00841    -0.00485    -0.05118    -0.00734    -0.06337
     8.01841    -0.00577    -0.05655    -0.00813    -0.07045
     8.02841    -0.00667    -0.05950    -0.00882    -0.07500
     8.03841    -0.00751    -0.06006    -0.00932    -0.07688
     8.04841    -0.00827    -0.05877    -0.00956    -0.07660
     8.05841    -0.00904    -0.05639    -0.00958    -0.07501
     8.06841    -0.00995    -0.05361    -0.00948    -0.07304
     8.07841    -0.01116    -0.05084    -0.00942    -0.07142
     8.08841    -0.01288    -0.04820    -0.00956    -0.07064
     8.09841    -0.01525    -0.04576    -0.01007    -0.07108
     8.10841    -0.01832    -0.04360    -0.01104    -0.07296
     8.11841    -0.02203    -0.04194    -0.01253    -0.07650
     8.12841    -0.02617    -0.04098    -0.01445    -0.08160
     8.13841    -0.03038    -0.04080    -0.01666    -0.08784
     8.14841    -0.03430    -0.04123    -0.01893    -0.09446
     8.15841    -0.03764    -0.04194    -0.02100    -0.10058
     8.16841    -0.04026    -0.04253    -0.02266    -0.10545
     8.17841    -0.04219    -0.04274    -0.02378    -0.10871
     8.18841    -0.04354    -0.04249    -0.02431    -0.11034
     8.19841    -0.04441    -0.04191    -0.02427    -0.11059
     8.20841    -0.04476    -0.04122    -0.02374    -0.10972
     8.21841    -0.04445    -0.04062    -0.02285    -0.10792
     8.22841    -0.04326    -0.04022    -0.02173    -0.10521
     8.23841    -0.04110    -0.04006    -0.02051    -0.10167
     8.24841    -0.03801    -0.04012    -0.01928    -0.09741
     8.25841    -0.03423    -0.04041    -0.01811    -0.09275
     8.26841    -0.03012    -0.04093    -0.01699    -0.08804
     8.27841    -0.02606    -0.04164    -0.01592    -0.08362
     8.28841    -0.02235    -0.04245    -0.01488    -0.07968
     8.29841    -0.01921    -0.04324    -0.01390    -0.07635
     8.30841    -0.01671    -0.04385    -0.01303    -0.07359
     8.31841    -0.01486    -0.04421    -0.01236    -0.07143
     8.32841    -0.01357    -0.04432    -0.01196    -0.06985
     8.33841    -0.01273    -0.04428    -0.01183    -0.06884
     8.34841    -0.01216    -0.04423    -0.01192    -0.06831
     8.35841    -0.01169    -0.04428    -0.01215    -0.06812
     8.36841    -0.01121    -0.04447    -0.01240    -0.06808
     8.37841    -0.01071    -0.04478    -0.01259    -0.06808
     8.38841    -0.01029    -0.04519    -0.01266    -0.06814
     8.39841    -0.01020    -0.04571    -0.01263    -0.06854
     8.40841    -0.01073    -0.04645    -0.01251    -0.06969
