#K-Path          Energy     s      p      d    tot
# NKPTS & NBANDS:  19 656
# Band-Index    1
   0.33196      8.503997  0.000  0.001  0.000  0.002
   0.29145      8.544962  0.000  0.001  0.001  0.002
   0.25095      8.578603  0.000  0.000  0.000  0.001
   0.21045      8.568353  0.000  0.000  0.001  0.001
   0.21045      8.568353  0.000  0.000  0.001  0.001
   0.17538      8.555847  0.000  0.001  0.000  0.001
   0.14030      8.560919  0.000  0.000  0.001  0.001
   0.10523      8.612954  0.000  0.000  0.000  0.000
   0.07015      8.671867  0.001  0.001  0.001  0.002
   0.03508      8.675893  0.000  0.000  0.001  0.001
   0.00000      8.670247  0.000  0.000  0.001  0.001
 
# Band-Index  373
   0.00000      8.670335  0.000  0.000  0.000  0.000
   0.03508      8.696736  0.000  0.000  0.000  0.001
   0.07015      8.685374  0.000  0.000  0.000  0.000
   0.10523      8.622283  0.000  0.000  0.000  0.001
   0.14030      8.576854  0.000  0.000  0.001  0.001
   0.17538      8.572035  0.000  0.001  0.001  0.002
   0.21045      8.589599  0.000  0.000  0.001  0.002
   0.21045      8.589599  0.000  0.000  0.001  0.002
   0.25095      8.608620  0.000  0.001  0.000  0.001
   0.29145      8.560175  0.000  0.001  0.000  0.002
   0.33196      8.515026  0.000  0.001  0.000  0.001
   0.33196      8.515026  0.000  0.001  0.000  0.001
   0.36667      8.526017  0.000  0.001  0.001  0.002
   0.40139      8.537448  0.000  0.000  0.000  0.000
   0.43610      8.607360  0.000  0.000  0.001  0.001
   0.47082      8.631007  0.000  0.003  0.000  0.003
   0.50553      8.682853  0.000  0.004  0.000  0.005
   0.54025      8.690374  0.000  0.001  0.000  0.002
   0.57496      8.670335  0.000  0.000  0.000  0.000
 
# Band-Index  374
   0.57496      8.690458  0.000  0.000  0.001  0.002
   0.54025      8.726341  0.001  0.001  0.000  0.002
   0.50553      8.707697  0.001  0.002  0.000  0.003
   0.47082      8.650820  0.000  0.001  0.000  0.001
   0.43610      8.626540  0.000  0.001  0.000  0.001
   0.40139      8.554377  0.000  0.000  0.000  0.000
   0.36667      8.544730  0.000  0.001  0.000  0.001
   0.33196      8.534792  0.000  0.001  0.000  0.001
   0.33196      8.534792  0.000  0.001  0.000  0.001
   0.29145      8.570634  0.000  0.000  0.000  0.000
   0.25095      8.621397  0.000  0.000  0.000  0.000
   0.21045      8.632742  0.000  0.001  0.001  0.001
   0.21045      8.632742  0.000  0.001  0.001  0.001
   0.17538      8.611950  0.000  0.000  0.001  0.002
   0.14030      8.590170  0.000  0.000  0.000  0.001
   0.10523      8.636578  0.000  0.000  0.000  0.001
   0.07015      8.696966  0.001  0.000  0.000  0.001
   0.03508      8.730782  0.001  0.001  0.001  0.003
   0.00000      8.690458  0.000  0.000  0.001  0.002
 
# Band-Index  375
   0.00000      8.714321  0.000  0.000  0.001  0.001
   0.03508      8.752505  0.000  0.000  0.000  0.001
   0.07015      8.712718  0.001  0.000  0.001  0.002
   0.10523      8.641586  0.000  0.000  0.000  0.001
   0.14030      8.611556  0.000  0.000  0.000  0.000
   0.17538      8.630771  0.000  0.000  0.000  0.000
   0.21045      8.669588  0.000  0.000  0.001  0.001
   0.21045      8.669588  0.000  0.000  0.001  0.001
   0.25095      8.630540  0.000  0.000  0.000  0.001
   0.29145      8.587397  0.000  0.000  0.000  0.001
   0.33196      8.548098  0.000  0.000  0.000  0.001
   0.33196      8.548098  0.000  0.000  0.000  0.001
   0.36667      8.559502  0.000  0.001  0.000  0.001
   0.40139      8.576945  0.001  0.001  0.001  0.003
   0.43610      8.643620  0.000  0.001  0.001  0.001
   0.47082      8.685217  0.001  0.001  0.000  0.002
   0.50553      8.728243  0.000  0.001  0.001  0.001
   0.54025      8.755950  0.000  0.000  0.000  0.001
   0.57496      8.714321  0.000  0.000  0.001  0.001
 
# Band-Index  376
   0.57496      8.717981  0.000  0.000  0.001  0.002
   0.54025      8.763902  0.001  0.000  0.001  0.003
   0.50553      8.759945  0.000  0.001  0.001  0.002
   0.47082      8.698151  0.000  0.001  0.001  0.002
   0.43610      8.671591  0.001  0.000  0.000  0.002
   0.40139      8.597977  0.000  0.002  0.000  0.002
   0.36667      8.587758  0.001  0.000  0.000  0.001
   0.33196      8.555019  0.000  0.000  0.000  0.001
   0.33196      8.555019  0.000  0.000  0.000  0.001
   0.29145      8.592924  0.000  0.000  0.000  0.001
   0.25095      8.644591  0.000  0.000  0.000  0.001
   0.21045      8.686088  0.000  0.002  0.000  0.002
   0.21045      8.686088  0.000  0.002  0.000  0.002
   0.17538      8.650565  0.000  0.000  0.001  0.002
   0.14030      8.627961  0.000  0.000  0.000  0.000
   0.10523      8.661836  0.000  0.000  0.001  0.001
   0.07015      8.734924  0.000  0.000  0.000  0.001
   0.03508      8.775912  0.001  0.000  0.001  0.002
   0.00000      8.717981  0.000  0.000  0.001  0.002
 
# Band-Index  377
   0.00000      8.736423  0.000  0.000  0.001  0.001
   0.03508      8.789893  0.000  0.000  0.001  0.001
   0.07015      8.749822  0.000  0.000  0.000  0.001
   0.10523      8.699884  0.000  0.000  0.000  0.001
   0.14030      8.654294  0.000  0.001  0.001  0.002
   0.17538      8.669841  0.000  0.001  0.000  0.001
   0.21045      8.720372  0.001  0.000  0.001  0.002
   0.21045      8.720372  0.001  0.000  0.001  0.002
   0.25095      8.655723  0.000  0.000  0.001  0.001
   0.29145      8.604051  0.000  0.001  0.001  0.002
   0.33196      8.572978  0.000  0.002  0.000  0.002
   0.33196      8.572978  0.000  0.002  0.000  0.002
   0.36667      8.609094  0.000  0.003  0.001  0.004
   0.40139      8.629722  0.003  0.001  0.001  0.005
   0.43610      8.687666  0.000  0.001  0.000  0.001
   0.47082      8.741399  0.001  0.001  0.001  0.002
   0.50553      8.774770  0.002  0.001  0.001  0.003
   0.54025      8.797577  0.000  0.001  0.000  0.001
   0.57496      8.736423  0.000  0.000  0.001  0.001
 
# Band-Index  378
   0.57496      8.769337  0.000  0.000  0.001  0.001
   0.54025      8.807059  0.000  0.000  0.001  0.002
   0.50553      8.794625  0.001  0.000  0.001  0.002
   0.47082      8.757266  0.001  0.000  0.001  0.002
   0.43610      8.702767  0.001  0.000  0.000  0.002
   0.40139      8.633768  0.000  0.000  0.001  0.001
   0.36667      8.623717  0.000  0.000  0.000  0.001
   0.33196      8.584998  0.000  0.001  0.000  0.002
   0.33196      8.584998  0.000  0.001  0.000  0.002
   0.29145      8.622980  0.000  0.002  0.000  0.003
   0.25095      8.666889  0.000  0.000  0.000  0.000
   0.21045      8.733715  0.000  0.001  0.000  0.001
   0.21045      8.733715  0.000  0.001  0.000  0.001
   0.17538      8.683965  0.000  0.000  0.001  0.001
   0.14030      8.685106  0.000  0.002  0.000  0.003
   0.10523      8.708176  0.000  0.001  0.001  0.002
   0.07015      8.781164  0.000  0.001  0.001  0.002
   0.03508      8.812428  0.001  0.000  0.000  0.001
   0.00000      8.769337  0.000  0.000  0.001  0.001
 
# Band-Index  379
   0.00000      8.797692  0.000  0.001  0.001  0.001
   0.03508      8.824161  0.000  0.000  0.000  0.001
   0.07015      8.792386  0.000  0.001  0.000  0.002
   0.10523      8.740743  0.000  0.000  0.000  0.001
   0.14030      8.717812  0.001  0.000  0.001  0.002
   0.17538      8.703989  0.000  0.001  0.000  0.002
   0.21045      8.744464  0.000  0.001  0.000  0.001
   0.21045      8.744464  0.000  0.001  0.000  0.001
   0.25095      8.682823  0.000  0.000  0.001  0.002
   0.29145      8.644099  0.000  0.001  0.001  0.003
   0.33196      8.588117  0.000  0.001  0.000  0.001
   0.33196      8.588117  0.000  0.001  0.000  0.001
   0.36667      8.636598  0.000  0.001  0.000  0.002
   0.40139      8.651154  0.000  0.000  0.000  0.000
   0.43610      8.711903  0.000  0.001  0.001  0.001
   0.47082      8.766343  0.001  0.000  0.000  0.002
   0.50553      8.811413  0.000  0.000  0.000  0.001
   0.54025      8.835388  0.000  0.000  0.000  0.001
   0.57496      8.797692  0.000  0.001  0.001  0.001
 
# Band-Index  380
   0.57496      8.813272  0.001  0.000  0.002  0.003
   0.54025      8.849088  0.001  0.001  0.001  0.002
   0.50553      8.821533  0.000  0.001  0.000  0.001
   0.47082      8.773962  0.000  0.000  0.001  0.001
   0.43610      8.731993  0.001  0.001  0.002  0.004
   0.40139      8.674812  0.000  0.001  0.001  0.002
   0.36667      8.655699  0.000  0.000  0.000  0.001
   0.33196      8.620773  0.000  0.005  0.001  0.005
   0.33196      8.620773  0.000  0.005  0.001  0.005
   0.29145      8.667764  0.000  0.000  0.001  0.001
   0.25095      8.697886  0.000  0.000  0.000  0.001
   0.21045      8.748525  0.000  0.000  0.000  0.001
   0.21045      8.748525  0.000  0.000  0.000  0.001
   0.17538      8.726354  0.000  0.000  0.001  0.001
   0.14030      8.740595  0.000  0.000  0.000  0.001
   0.10523      8.752386  0.000  0.001  0.000  0.001
   0.07015      8.810951  0.000  0.001  0.000  0.001
   0.03508      8.847198  0.000  0.000  0.001  0.002
   0.00000      8.813272  0.001  0.000  0.002  0.003
 
# Band-Index  381
   0.00000      8.818323  0.001  0.000  0.001  0.002
   0.03508      8.856439  0.000  0.001  0.000  0.002
   0.07015      8.825357  0.000  0.000  0.001  0.001
   0.10523      8.763604  0.001  0.000  0.000  0.001
   0.14030      8.771323  0.000  0.000  0.001  0.002
   0.17538      8.748742  0.000  0.000  0.000  0.000
   0.21045      8.768215  0.000  0.000  0.001  0.001
   0.21045      8.768215  0.000  0.000  0.001  0.001
   0.25095      8.722469  0.000  0.000  0.000  0.001
   0.29145      8.678517  0.000  0.000  0.000  0.000
   0.33196      8.659490  0.000  0.001  0.003  0.004
   0.33196      8.659490  0.000  0.001  0.003  0.004
   0.36667      8.677320  0.000  0.000  0.000  0.001
   0.40139      8.687350  0.000  0.002  0.001  0.003
   0.43610      8.745480  0.000  0.001  0.001  0.002
   0.47082      8.798567  0.000  0.000  0.000  0.001
   0.50553      8.838611  0.000  0.000  0.001  0.001
   0.54025      8.861031  0.000  0.002  0.000  0.002
   0.57496      8.818323  0.001  0.000  0.001  0.002
 
# Band-Index  382
   0.57496      8.839437  0.000  0.001  0.000  0.001
   0.54025      8.869631  0.000  0.001  0.001  0.002
   0.50553      8.844267  0.000  0.000  0.001  0.001
   0.47082      8.818375  0.002  0.001  0.003  0.005
   0.43610      8.778590  0.000  0.001  0.001  0.002
   0.40139      8.704211  0.000  0.000  0.001  0.001
   0.36667      8.696508  0.000  0.001  0.000  0.001
   0.33196      8.683459  0.000  0.000  0.001  0.002
   0.33196      8.683459  0.000  0.000  0.001  0.002
   0.29145      8.681649  0.000  0.000  0.000  0.001
   0.25095      8.734298  0.001  0.000  0.001  0.002
   0.21045      8.769020  0.000  0.000  0.000  0.000
   0.21045      8.769020  0.000  0.000  0.000  0.000
   0.17538      8.761313  0.001  0.000  0.001  0.001
   0.14030      8.781227  0.002  0.000  0.002  0.004
   0.10523      8.768915  0.000  0.000  0.001  0.002
   0.07015      8.836016  0.001  0.001  0.001  0.002
   0.03508      8.877215  0.000  0.003  0.000  0.003
   0.00000      8.839437  0.000  0.001  0.000  0.001
 
# Band-Index  383
   0.00000      8.861547  0.000  0.004  0.000  0.004
   0.03508      8.887359  0.000  0.001  0.000  0.002
   0.07015      8.857030  0.001  0.000  0.000  0.001
   0.10523      8.781070  0.000  0.000  0.000  0.000
   0.14030      8.792806  0.001  0.001  0.001  0.002
   0.17538      8.768785  0.001  0.000  0.001  0.002
   0.21045      8.781152  0.001  0.001  0.001  0.003
   0.21045      8.781152  0.001  0.001  0.001  0.003
   0.25095      8.771719  0.003  0.002  0.003  0.007
   0.29145      8.704196  0.000  0.000  0.001  0.002
   0.33196      8.722755  0.000  0.000  0.001  0.002
   0.33196      8.722755  0.000  0.000  0.001  0.002
   0.36667      8.704017  0.000  0.001  0.000  0.001
   0.40139      8.722136  0.000  0.002  0.000  0.002
   0.43610      8.798966  0.001  0.001  0.000  0.002
   0.47082      8.832964  0.001  0.000  0.000  0.001
   0.50553      8.862513  0.001  0.000  0.002  0.003
   0.54025      8.879062  0.000  0.001  0.000  0.001
   0.57496      8.861547  0.000  0.004  0.000  0.004
 
# Band-Index  384
   0.57496      8.873877  0.000  0.000  0.000  0.001
   0.54025      8.897458  0.000  0.001  0.000  0.001
   0.50553      8.867239  0.000  0.000  0.000  0.000
   0.47082      8.839208  0.001  0.001  0.000  0.002
   0.43610      8.815355  0.003  0.001  0.002  0.005
   0.40139      8.754737  0.000  0.000  0.001  0.001
   0.36667      8.714129  0.000  0.000  0.000  0.001
   0.33196      8.746591  0.000  0.000  0.000  0.001
   0.33196      8.746591  0.000  0.000  0.000  0.001
   0.29145      8.714939  0.000  0.000  0.001  0.002
   0.25095      8.779759  0.000  0.001  0.001  0.001
   0.21045      8.785407  0.001  0.000  0.000  0.002
   0.21045      8.785407  0.001  0.000  0.000  0.002
   0.17538      8.784802  0.002  0.001  0.002  0.005
   0.14030      8.825108  0.001  0.001  0.000  0.002
   0.10523      8.800690  0.000  0.000  0.001  0.001
   0.07015      8.867113  0.000  0.000  0.000  0.001
   0.03508      8.900257  0.000  0.000  0.000  0.001
   0.00000      8.873877  0.000  0.000  0.000  0.001
 
# Band-Index  385
   0.00000      8.889324  0.000  0.002  0.000  0.002
   0.03508      8.921155  0.000  0.001  0.000  0.001
   0.07015      8.879046  0.001  0.000  0.000  0.001
   0.10523      8.815702  0.000  0.000  0.000  0.001
   0.14030      8.841438  0.000  0.002  0.000  0.002
   0.17538      8.807750  0.000  0.001  0.001  0.002
   0.21045      8.804440  0.001  0.001  0.001  0.003
   0.21045      8.804440  0.001  0.001  0.001  0.003
   0.25095      8.788779  0.000  0.000  0.000  0.001
   0.29145      8.727835  0.000  0.000  0.000  0.001
   0.33196      8.766219  0.000  0.001  0.001  0.002
   0.33196      8.766219  0.000  0.001  0.001  0.002
   0.36667      8.724093  0.000  0.000  0.001  0.001
   0.40139      8.764312  0.001  0.000  0.001  0.003
   0.43610      8.849954  0.000  0.000  0.000  0.001
   0.47082      8.864258  0.000  0.000  0.000  0.001
   0.50553      8.884912  0.000  0.001  0.000  0.001
   0.54025      8.926972  0.000  0.001  0.000  0.001
   0.57496      8.889324  0.000  0.002  0.000  0.002
 
# Band-Index  386
   0.57496      8.920610  0.001  0.002  0.001  0.003
   0.54025      8.932122  0.000  0.000  0.000  0.001
   0.50553      8.898375  0.000  0.000  0.000  0.001
   0.47082      8.870745  0.000  0.001  0.000  0.001
   0.43610      8.869886  0.000  0.001  0.001  0.001
   0.40139      8.806896  0.001  0.001  0.001  0.002
   0.36667      8.735822  0.000  0.000  0.000  0.001
   0.33196      8.778899  0.000  0.000  0.001  0.001
   0.33196      8.778899  0.000  0.000  0.001  0.001
   0.29145      8.746845  0.000  0.000  0.001  0.001
   0.25095      8.822081  0.001  0.001  0.001  0.002
   0.21045      8.824795  0.000  0.001  0.001  0.001
   0.21045      8.824795  0.000  0.001  0.001  0.001
   0.17538      8.850825  0.001  0.001  0.000  0.003
   0.14030      8.846880  0.000  0.001  0.001  0.002
   0.10523      8.846703  0.001  0.002  0.001  0.003
   0.07015      8.887560  0.000  0.001  0.000  0.001
   0.03508      8.932513  0.000  0.000  0.000  0.001
   0.00000      8.920610  0.001  0.002  0.001  0.003
 
# Band-Index  387
   0.00000      8.992998  0.000  0.002  0.000  0.002
   0.03508      8.948857  0.001  0.001  0.002  0.003
   0.07015      8.911697  0.000  0.000  0.000  0.001
   0.10523      8.879256  0.003  0.001  0.001  0.005
   0.14030      8.857885  0.001  0.000  0.000  0.002
   0.17538      8.862723  0.000  0.000  0.000  0.001
   0.21045      8.841937  0.000  0.000  0.000  0.000
   0.21045      8.841937  0.000  0.000  0.000  0.000
   0.25095      8.838299  0.000  0.000  0.001  0.001
   0.29145      8.764955  0.000  0.000  0.001  0.001
   0.33196      8.802711  0.000  0.001  0.001  0.002
   0.33196      8.802711  0.000  0.001  0.001  0.002
   0.36667      8.749707  0.000  0.001  0.002  0.003
   0.40139      8.812955  0.000  0.001  0.001  0.002
   0.43610      8.877452  0.002  0.000  0.001  0.003
   0.47082      8.882320  0.000  0.000  0.000  0.001
   0.50553      8.915160  0.000  0.001  0.000  0.001
   0.54025      8.953623  0.000  0.001  0.001  0.001
   0.57496      8.992998  0.000  0.002  0.000  0.002
 
# Band-Index  388
   0.57496      8.999555  0.000  0.000  0.000  0.001
   0.54025      8.964678  0.000  0.000  0.000  0.001
   0.50553      8.937072  0.000  0.001  0.000  0.001
   0.47082      8.897707  0.000  0.000  0.000  0.001
   0.43610      8.888454  0.001  0.000  0.001  0.002
   0.40139      8.846615  0.001  0.001  0.001  0.002
   0.36667      8.771351  0.000  0.001  0.002  0.003
   0.33196      8.822474  0.000  0.000  0.000  0.001
   0.33196      8.822474  0.000  0.000  0.000  0.001
   0.29145      8.766940  0.000  0.000  0.001  0.001
   0.25095      8.860468  0.000  0.000  0.000  0.001
   0.21045      8.856471  0.000  0.000  0.000  0.001
   0.21045      8.856471  0.000  0.000  0.000  0.001
   0.17538      8.884205  0.000  0.001  0.000  0.002
   0.14030      8.890361  0.001  0.001  0.000  0.002
   0.10523      8.904154  0.000  0.000  0.000  0.001
   0.07015      8.929472  0.000  0.000  0.001  0.001
   0.03508      8.963652  0.000  0.001  0.000  0.001
   0.00000      8.999555  0.000  0.000  0.000  0.001
 
# Band-Index  389
   0.00000      9.007009  0.000  0.000  0.000  0.000
   0.03508      8.977204  0.000  0.000  0.000  0.000
   0.07015      8.951946  0.000  0.001  0.001  0.001
   0.10523      8.928165  0.001  0.001  0.000  0.002
   0.14030      8.899689  0.000  0.001  0.000  0.002
   0.17538      8.903319  0.000  0.000  0.000  0.001
   0.21045      8.864133  0.000  0.001  0.001  0.002
   0.21045      8.864133  0.000  0.001  0.001  0.002
   0.25095      8.867343  0.000  0.000  0.000  0.001
   0.29145      8.792323  0.000  0.000  0.001  0.001
   0.33196      8.837590  0.001  0.000  0.000  0.001
   0.33196      8.837590  0.001  0.000  0.000  0.001
   0.36667      8.801055  0.000  0.000  0.001  0.001
   0.40139      8.861494  0.000  0.001  0.001  0.002
   0.43610      8.914012  0.000  0.001  0.000  0.001
   0.47082      8.915810  0.000  0.001  0.000  0.002
   0.50553      8.943486  0.000  0.000  0.000  0.001
   0.54025      8.978212  0.002  0.000  0.003  0.004
   0.57496      9.007009  0.000  0.000  0.000  0.000
 
# Band-Index  390
   0.57496      9.022099  0.000  0.001  0.000  0.001
   0.54025      8.987254  0.000  0.000  0.000  0.001
   0.50553      8.963292  0.001  0.000  0.001  0.002
   0.47082      8.926979  0.001  0.000  0.000  0.002
   0.43610      8.934057  0.000  0.000  0.000  0.000
   0.40139      8.882340  0.001  0.001  0.001  0.002
   0.36667      8.827871  0.001  0.000  0.001  0.002
   0.33196      8.848568  0.000  0.000  0.000  0.001
   0.33196      8.848568  0.000  0.000  0.000  0.001
   0.29145      8.819287  0.000  0.000  0.000  0.001
   0.25095      8.878407  0.000  0.001  0.000  0.001
   0.21045      8.882222  0.001  0.000  0.000  0.001
   0.21045      8.882222  0.001  0.000  0.000  0.001
   0.17538      8.921839  0.000  0.000  0.000  0.001
   0.14030      8.939415  0.001  0.000  0.000  0.001
   0.10523      8.939929  0.000  0.001  0.001  0.002
   0.07015      8.961888  0.000  0.000  0.000  0.001
   0.03508      8.988234  0.001  0.000  0.001  0.003
   0.00000      9.022099  0.000  0.001  0.000  0.001
 
# Band-Index  391
   0.00000      9.024397  0.001  0.000  0.002  0.004
   0.03508      9.011044  0.000  0.000  0.000  0.001
   0.07015      8.971957  0.000  0.000  0.000  0.000
   0.10523      8.967581  0.000  0.001  0.000  0.001
   0.14030      8.947725  0.000  0.000  0.000  0.001
   0.17538      8.941340  0.001  0.001  0.000  0.001
   0.21045      8.884125  0.000  0.000  0.000  0.001
   0.21045      8.884125  0.000  0.000  0.000  0.001
   0.25095      8.886335  0.000  0.000  0.000  0.000
   0.29145      8.824208  0.000  0.000  0.001  0.001
   0.33196      8.881585  0.001  0.001  0.001  0.003
   0.33196      8.881585  0.001  0.001  0.001  0.003
   0.36667      8.839278  0.000  0.001  0.001  0.002
   0.40139      8.890535  0.001  0.000  0.001  0.002
   0.43610      8.951546  0.000  0.001  0.000  0.001
   0.47082      8.945099  0.000  0.000  0.000  0.001
   0.50553      8.977792  0.000  0.000  0.000  0.001
   0.54025      9.004838  0.001  0.000  0.001  0.002
   0.57496      9.024397  0.001  0.000  0.002  0.004
 
# Band-Index  392
   0.57496      9.036287  0.002  0.000  0.002  0.004
   0.54025      9.029158  0.000  0.000  0.000  0.001
   0.50553      8.987796  0.000  0.000  0.000  0.000
   0.47082      8.962354  0.000  0.000  0.000  0.001
   0.43610      8.962010  0.000  0.000  0.000  0.001
   0.40139      8.929060  0.000  0.001  0.001  0.002
   0.36667      8.865128  0.000  0.001  0.002  0.003
   0.33196      8.894590  0.000  0.001  0.000  0.002
   0.33196      8.894590  0.000  0.001  0.000  0.002
   0.29145      8.854095  0.000  0.001  0.002  0.003
   0.25095      8.893418  0.001  0.000  0.001  0.001
   0.21045      8.896809  0.000  0.001  0.000  0.001
   0.21045      8.896809  0.000  0.001  0.000  0.001
   0.17538      8.946564  0.000  0.000  0.000  0.001
   0.14030      8.967541  0.000  0.000  0.000  0.001
   0.10523      8.988894  0.000  0.001  0.000  0.001
   0.07015      8.987033  0.000  0.000  0.000  0.001
   0.03508      9.023946  0.000  0.000  0.001  0.002
   0.00000      9.036287  0.002  0.000  0.002  0.004
 
# Band-Index  393
   0.00000      9.046388  0.000  0.000  0.000  0.001
   0.03508      9.040495  0.000  0.000  0.000  0.000
   0.07015      8.992039  0.000  0.001  0.001  0.001
   0.10523      9.000904  0.000  0.002  0.000  0.002
   0.14030      8.979132  0.000  0.000  0.001  0.001
   0.17538      8.958379  0.001  0.001  0.000  0.002
   0.21045      8.908558  0.001  0.000  0.001  0.002
   0.21045      8.908558  0.001  0.000  0.001  0.002
   0.25095      8.901867  0.000  0.000  0.000  0.000
   0.29145      8.873848  0.000  0.001  0.001  0.002
   0.33196      8.906041  0.001  0.001  0.001  0.003
   0.33196      8.906041  0.001  0.001  0.001  0.003
   0.36667      8.895323  0.000  0.000  0.001  0.001
   0.40139      8.939097  0.000  0.000  0.000  0.001
   0.43610      8.985381  0.002  0.000  0.001  0.003
   0.47082      8.984550  0.000  0.000  0.000  0.001
   0.50553      9.004356  0.001  0.000  0.001  0.001
   0.54025      9.036304  0.000  0.000  0.000  0.001
   0.57496      9.046388  0.000  0.000  0.000  0.001
 
# Band-Index  394
   0.57496      9.073796  0.000  0.000  0.000  0.000
   0.54025      9.064649  0.000  0.000  0.000  0.001
   0.50553      9.017614  0.000  0.000  0.000  0.001
   0.47082      8.999891  0.000  0.000  0.000  0.001
   0.43610      8.996446  0.000  0.001  0.000  0.001
   0.40139      8.965085  0.000  0.001  0.000  0.001
   0.36667      8.931412  0.002  0.001  0.001  0.004
   0.33196      8.924596  0.000  0.000  0.000  0.000
   0.33196      8.924596  0.000  0.000  0.000  0.000
   0.29145      8.899464  0.000  0.000  0.000  0.001
   0.25095      8.910960  0.000  0.001  0.001  0.001
   0.21045      8.931568  0.001  0.000  0.000  0.002
   0.21045      8.931568  0.001  0.000  0.000  0.002
   0.17538      8.974670  0.001  0.001  0.001  0.002
   0.14030      8.998156  0.001  0.000  0.000  0.001
   0.10523      9.018516  0.000  0.000  0.000  0.001
   0.07015      9.014203  0.000  0.000  0.000  0.001
   0.03508      9.055123  0.000  0.000  0.000  0.001
   0.00000      9.073796  0.000  0.000  0.000  0.000
 
# Band-Index  395
   0.00000      9.086753  0.000  0.000  0.001  0.001
   0.03508      9.066771  0.000  0.000  0.000  0.001
   0.07015      9.021464  0.000  0.000  0.000  0.001
   0.10523      9.035192  0.000  0.000  0.000  0.001
   0.14030      9.018063  0.000  0.000  0.000  0.001
   0.17538      8.990654  0.000  0.000  0.000  0.000
   0.21045      8.953904  0.000  0.000  0.000  0.001
   0.21045      8.953904  0.000  0.000  0.000  0.001
   0.25095      8.916702  0.000  0.000  0.000  0.001
   0.29145      8.920950  0.001  0.001  0.000  0.002
   0.33196      8.936248  0.000  0.000  0.000  0.000
   0.33196      8.936248  0.000  0.000  0.000  0.000
   0.36667      8.946580  0.000  0.000  0.000  0.001
   0.40139      8.984708  0.001  0.000  0.001  0.002
   0.43610      9.008417  0.000  0.000  0.001  0.001
   0.47082      9.012857  0.000  0.001  0.000  0.001
   0.50553      9.029469  0.000  0.000  0.000  0.000
   0.54025      9.083331  0.000  0.000  0.000  0.000
   0.57496      9.086753  0.000  0.000  0.001  0.001
 
# Band-Index  396
   0.57496      9.099512  0.000  0.000  0.000  0.000
   0.54025      9.091649  0.000  0.000  0.000  0.000
   0.50553      9.034696  0.000  0.000  0.000  0.000
   0.47082      9.022266  0.000  0.000  0.000  0.000
   0.43610      9.027986  0.000  0.000  0.000  0.001
   0.40139      8.992366  0.000  0.003  0.001  0.004
   0.36667      8.975762  0.000  0.004  0.000  0.005
   0.33196      8.943723  0.000  0.000  0.000  0.000
   0.33196      8.943723  0.000  0.000  0.000  0.000
   0.29145      8.933743  0.001  0.001  0.001  0.003
   0.25095      8.936879  0.000  0.000  0.000  0.001
   0.21045      8.977897  0.001  0.000  0.000  0.001
   0.21045      8.977897  0.001  0.000  0.000  0.001
   0.17538      8.998330  0.001  0.000  0.001  0.002
   0.14030      9.029408  0.000  0.000  0.001  0.001
   0.10523      9.050933  0.001  0.001  0.001  0.002
   0.07015      9.040980  0.000  0.000  0.001  0.001
   0.03508      9.096206  0.000  0.000  0.000  0.000
   0.00000      9.099512  0.000  0.000  0.000  0.000
 
# Band-Index  397
   0.00000      9.134793  0.000  0.000  0.000  0.000
   0.03508      9.105317  0.000  0.000  0.000  0.000
   0.07015      9.058986  0.000  0.000  0.000  0.001
   0.10523      9.055474  0.000  0.000  0.001  0.001
   0.14030      9.051844  0.000  0.000  0.000  0.001
   0.17538      9.012240  0.000  0.000  0.000  0.001
   0.21045      8.993696  0.000  0.000  0.000  0.001
   0.21045      8.993696  0.000  0.000  0.000  0.001
   0.25095      8.951274  0.000  0.000  0.001  0.002
   0.29145      8.960838  0.000  0.001  0.000  0.002
   0.33196      8.952225  0.000  0.000  0.000  0.001
   0.33196      8.952225  0.000  0.000  0.000  0.001
   0.36667      8.984682  0.001  0.000  0.001  0.002
   0.40139      9.029414  0.001  0.001  0.000  0.002
   0.43610      9.039966  0.000  0.000  0.001  0.001
   0.47082      9.059360  0.001  0.001  0.001  0.003
   0.50553      9.053950  0.000  0.000  0.000  0.000
   0.54025      9.101477  0.000  0.000  0.000  0.000
   0.57496      9.134793  0.000  0.000  0.000  0.000
 
# Band-Index  398
   0.57496      9.164992  0.000  0.000  0.001  0.001
   0.54025      9.118101  0.000  0.000  0.001  0.001
   0.50553      9.058289  0.000  0.000  0.000  0.000
   0.47082      9.069777  0.001  0.000  0.001  0.002
   0.43610      9.051926  0.000  0.001  0.000  0.001
   0.40139      9.036424  0.001  0.001  0.001  0.003
   0.36667      9.008035  0.000  0.001  0.000  0.002
   0.33196      8.958785  0.000  0.000  0.000  0.000
   0.33196      8.958785  0.000  0.000  0.000  0.000
   0.29145      9.002342  0.000  0.000  0.000  0.000
   0.25095      8.979147  0.000  0.000  0.000  0.001
   0.21045      9.000609  0.000  0.001  0.000  0.001
   0.21045      9.000609  0.000  0.001  0.000  0.001
   0.17538      9.027445  0.000  0.000  0.000  0.000
   0.14030      9.059268  0.001  0.001  0.001  0.003
   0.10523      9.065752  0.000  0.000  0.001  0.001
   0.07015      9.072809  0.000  0.000  0.000  0.001
   0.03508      9.116071  0.000  0.000  0.000  0.001
   0.00000      9.164992  0.000  0.000  0.001  0.001
 
# Band-Index  399
