     #Energy           s           p           d       tot  
     2.10241    -0.00026    -0.09610     0.00000    -0.09636
     2.11241    -0.00023    -0.11323     0.00000    -0.11345
     2.12241    -0.00019    -0.13075     0.00000    -0.13094
     2.13241    -0.00017    -0.14683     0.00000    -0.14700
     2.14241    -0.00015    -0.16071     0.00000    -0.16087
     2.15241    -0.00015    -0.17364     0.00000    -0.17379
     2.16241    -0.00015    -0.18881     0.00000    -0.18896
     2.17241    -0.00016    -0.21024     0.00000    -0.21040
     2.18241    -0.00018    -0.24071     0.00000    -0.24089
     2.19241    -0.00022    -0.28018     0.00000    -0.28040
     2.20241    -0.00027    -0.32480     0.00000    -0.32507
     2.21241    -0.00032    -0.36750     0.00000    -0.36782
     2.22241    -0.00037    -0.40016     0.00000    -0.40053
     2.23241    -0.00041    -0.41595     0.00000    -0.41636
     2.24241    -0.00041    -0.41064     0.00000    -0.41105
     2.25241    -0.00040    -0.38420     0.00000    -0.38460
     2.26241    -0.00036    -0.34010     0.00000    -0.34046
     2.27241    -0.00030    -0.28469     0.00000    -0.28499
     2.28241    -0.00024    -0.22506     0.00000    -0.22530
     2.29241    -0.00018    -0.16794     0.00000    -0.16812
     2.30241    -0.00012    -0.11838     0.00000    -0.11851
     2.31241    -0.00008    -0.07947     0.00000    -0.07955
     2.32241    -0.00005    -0.05249     0.00000    -0.05254
     2.33241    -0.00003    -0.03765     0.00000    -0.03768
     2.34241    -0.00002    -0.03494     0.00000    -0.03496
     2.35241    -0.00002    -0.04480     0.00000    -0.04482
     2.36241    -0.00003    -0.06820     0.00000    -0.06823
     2.37241    -0.00004    -0.10611     0.00000    -0.10615
     2.38241    -0.00007    -0.15835     0.00000    -0.15842
     2.39241    -0.00010    -0.22235     0.00000    -0.22245
     2.40241    -0.00014    -0.29248     0.00000    -0.29262
     2.41241    -0.00019    -0.36017     0.00000    -0.36036
     2.42241    -0.00023    -0.41516     0.00000    -0.41539
     2.43241    -0.00027    -0.44812     0.00000    -0.44839
     2.44241    -0.00029    -0.45293     0.00000    -0.45322
     2.45241    -0.00030    -0.42873     0.00000    -0.42903
     2.46241    -0.00029    -0.38051     0.00000    -0.38080
     2.47241    -0.00027    -0.31747     0.00000    -0.31774
     2.48241    -0.00024    -0.25086     0.00000    -0.25110
     2.49241    -0.00023    -0.19082     0.00000    -0.19105
     2.50241    -0.00023    -0.14422     0.00000    -0.14445
     2.51241    -0.00026    -0.11362     0.00000    -0.11388
     2.52241    -0.00030    -0.09753     0.00000    -0.09783
     2.53241    -0.00034    -0.09192     0.00000    -0.09226
     2.54241    -0.00037    -0.09190     0.00000    -0.09227
     2.55241    -0.00039    -0.09323     0.00000    -0.09362
     2.56241    -0.00038    -0.09322     0.00000    -0.09360
     2.57241    -0.00035    -0.09085     0.00000    -0.09120
     2.58241    -0.00030    -0.08619     0.00000    -0.08649
     2.59241    -0.00024    -0.07979     0.00000    -0.08003
     2.60241    -0.00018    -0.07219     0.00000    -0.07238
     2.61241    -0.00013    -0.06380     0.00000    -0.06393
     2.62241    -0.00010    -0.05493     0.00000    -0.05503
     2.63241    -0.00007    -0.04614     0.00000    -0.04621
     2.64241    -0.00005    -0.03815     0.00000    -0.03820
     2.65241    -0.00004    -0.03164     0.00000    -0.03168
     2.66241    -0.00004    -0.02712     0.00000    -0.02716
     2.67241    -0.00004    -0.02464     0.00000    -0.02467
     2.68241    -0.00004    -0.02397     0.00000    -0.02402
     2.69241    -0.00006    -0.02474     0.00000    -0.02480
     2.70241    -0.00008    -0.02663     0.00000    -0.02671
     2.71241    -0.00010    -0.02947     0.00000    -0.02958
     2.72241    -0.00014    -0.03319     0.00000    -0.03333
     2.73241    -0.00019    -0.03771     0.00000    -0.03790
     2.74241    -0.00025    -0.04289     0.00000    -0.04313
     2.75241    -0.00030    -0.04845     0.00000    -0.04875
     2.76241    -0.00036    -0.05417     0.00000    -0.05452
     2.77241    -0.00040    -0.05991     0.00000    -0.06031
     2.78241    -0.00043    -0.06573     0.00000    -0.06616
     2.79241    -0.00044    -0.07176     0.00000    -0.07221
     2.80241    -0.00044    -0.07805     0.00000    -0.07849
     2.81241    -0.00043    -0.08419     0.00000    -0.08462
     2.82241    -0.00042    -0.08934     0.00000    -0.08976
     2.83241    -0.00041    -0.09230     0.00000    -0.09272
     2.84241    -0.00041    -0.09193     0.00000    -0.09234
     2.85241    -0.00040    -0.08767     0.00000    -0.08807
     2.86241    -0.00040    -0.07982     0.00000    -0.08022
     2.87241    -0.00039    -0.06969     0.00000    -0.07008
     2.88241    -0.00039    -0.05921     0.00000    -0.05960
     2.89241    -0.00038    -0.05055     0.00000    -0.05092
     2.90241    -0.00037    -0.04574     0.00000    -0.04611
     2.91341    -0.00036    -0.04650     0.00000    -0.04686
     2.92341    -0.00035    -0.05398     0.00000    -0.05433
     2.93341    -0.00034    -0.06877     0.00000    -0.06911
     2.94341    -0.00034    -0.09043     0.00000    -0.09077
     2.95341    -0.00034    -0.11718     0.00000    -0.11752
     2.96341    -0.00034    -0.14574     0.00000    -0.14608
     2.97341    -0.00034    -0.17171     0.00000    -0.17205
     2.98341    -0.00035    -0.19074     0.00000    -0.19109
     2.99341    -0.00035    -0.19999     0.00000    -0.20034
     3.00341    -0.00036    -0.19927     0.00000    -0.19963
     3.01341    -0.00038    -0.19111     0.00000    -0.19149
     3.02341    -0.00042    -0.17985     0.00000    -0.18027
     3.03341    -0.00047    -0.16979     0.00000    -0.17026
     3.04341    -0.00053    -0.16382     0.00000    -0.16435
     3.05341    -0.00061    -0.16258     0.00000    -0.16319
     3.06341    -0.00067    -0.16483     0.00000    -0.16550
     3.07341    -0.00073    -0.16829     0.00000    -0.16902
     3.08341    -0.00076    -0.17063     0.00000    -0.17139
     3.09341    -0.00076    -0.17006     0.00000    -0.17082
     3.10341    -0.00073    -0.16552     0.00000    -0.16625
     3.11341    -0.00067    -0.15677     0.00000    -0.15744
     3.12341    -0.00060    -0.14411     0.00000    -0.14471
     3.13341    -0.00052    -0.12857     0.00000    -0.12909
     3.14341    -0.00045    -0.11164     0.00000    -0.11209
     3.15341    -0.00041    -0.09508     0.00000    -0.09548
