#K-Path          Energy     s      p      d    tot
# NKPTS & NBANDS:  19 656
# Band-Index    1
   0.00000      6.648672  0.000  0.000  0.000  0.002
   0.03508      6.586220  0.000  0.000  0.000  0.002
   0.07015      6.545889  0.000  0.000  0.000  0.001
   0.10523      6.561731  0.000  0.000  0.000  0.002
   0.14030      6.628405  0.000  0.000  0.000  0.001
   0.17538      6.634533  0.000  0.010  0.000  0.010
   0.21045      6.646116  0.000  0.001  0.000  0.001
   0.21045      6.646116  0.000  0.001  0.000  0.001
   0.25095      6.581154  0.000  0.003  0.000  0.004
   0.29145      6.606968  0.000  0.000  0.000  0.001
   0.33196      6.553843  0.001  0.001  0.000  0.003
   0.33196      6.553843  0.001  0.001  0.000  0.003
   0.36667      6.535913  0.000  0.004  0.000  0.004
   0.40139      6.614260  0.000  0.003  0.000  0.004
   0.43610      6.572676  0.000  0.002  0.000  0.003
   0.47082      6.620814  0.000  0.000  0.000  0.000
   0.50553      6.522013  0.000  0.000  0.000  0.000
   0.54025      6.582812  0.000  0.005  0.000  0.005
   0.57496      6.648672  0.000  0.000  0.000  0.002
 
# Band-Index  288
   0.57496      6.690107  0.000  0.000  0.000  0.000
   0.54025      6.628528  0.001  0.001  0.000  0.003
   0.50553      6.560757  0.001  0.000  0.000  0.002
   0.47082      6.623080  0.000  0.000  0.000  0.000
   0.43610      6.615932  0.000  0.000  0.000  0.001
   0.40139      6.636596  0.000  0.001  0.000  0.003
   0.36667      6.555874  0.000  0.000  0.000  0.001
   0.33196      6.568437  0.000  0.000  0.000  0.001
   0.33196      6.568437  0.000  0.000  0.000  0.001
   0.29145      6.625448  0.000  0.000  0.000  0.000
   0.25095      6.644458  0.000  0.000  0.000  0.000
   0.21045      6.661029  0.000  0.000  0.000  0.000
   0.21045      6.661029  0.000  0.000  0.000  0.000
   0.17538      6.695865  0.000  0.001  0.000  0.001
   0.14030      6.655683  0.000  0.000  0.000  0.002
   0.10523      6.598229  0.001  0.003  0.000  0.004
   0.07015      6.560746  0.000  0.000  0.000  0.000
   0.03508      6.655634  0.000  0.000  0.000  0.002
   0.00000      6.690107  0.000  0.000  0.000  0.000
 
# Band-Index  289
   0.00000      6.696462  0.000  0.000  0.000  0.000
   0.03508      6.671932  0.000  0.004  0.000  0.006
   0.07015      6.571040  0.000  0.000  0.000  0.001
   0.10523      6.636218  0.000  0.003  0.000  0.005
   0.14030      6.672532  0.000  0.004  0.000  0.004
   0.17538      6.719551  0.001  0.000  0.000  0.003
   0.21045      6.685920  0.000  0.004  0.000  0.004
   0.21045      6.685920  0.000  0.004  0.000  0.004
   0.25095      6.718491  0.000  0.001  0.000  0.002
   0.29145      6.641575  0.000  0.000  0.000  0.000
   0.33196      6.576518  0.000  0.003  0.000  0.003
   0.33196      6.576518  0.000  0.003  0.000  0.003
   0.36667      6.573157  0.000  0.002  0.000  0.002
   0.40139      6.656834  0.002  0.001  0.000  0.004
   0.43610      6.626343  0.000  0.001  0.000  0.001
   0.47082      6.640088  0.000  0.000  0.000  0.000
   0.50553      6.587172  0.000  0.000  0.000  0.000
   0.54025      6.676659  0.000  0.001  0.000  0.001
   0.57496      6.696462  0.000  0.000  0.000  0.000
 
# Band-Index  290
   0.57496      6.711350  0.003  0.001  0.000  0.005
   0.54025      6.686080  0.000  0.001  0.000  0.002
   0.50553      6.684746  0.000  0.001  0.000  0.001
   0.47082      6.668727  0.001  0.001  0.000  0.002
   0.43610      6.664193  0.000  0.003  0.000  0.003
   0.40139      6.690590  0.000  0.001  0.000  0.001
   0.36667      6.696248  0.000  0.000  0.000  0.000
   0.33196      6.589012  0.000  0.001  0.000  0.001
   0.33196      6.589012  0.000  0.001  0.000  0.001
   0.29145      6.649899  0.000  0.000  0.000  0.000
   0.25095      6.728435  0.000  0.002  0.000  0.003
   0.21045      6.769278  0.000  0.002  0.000  0.002
   0.21045      6.769278  0.000  0.002  0.000  0.002
   0.17538      6.745274  0.000  0.000  0.000  0.000
   0.14030      6.716450  0.000  0.002  0.000  0.003
   0.10523      6.646484  0.001  0.002  0.000  0.003
   0.07015      6.600692  0.001  0.000  0.000  0.001
   0.03508      6.680443  0.000  0.002  0.000  0.002
   0.00000      6.711350  0.003  0.001  0.000  0.005
 
# Band-Index  291
   0.00000      6.719631  0.001  0.001  0.000  0.002
   0.03508      6.706560  0.000  0.000  0.000  0.000
   0.07015      6.645901  0.000  0.005  0.000  0.006
   0.10523      6.693367  0.000  0.000  0.000  0.000
   0.14030      6.723486  0.000  0.001  0.000  0.002
   0.17538      6.761767  0.000  0.000  0.000  0.001
   0.21045      6.802050  0.000  0.001  0.000  0.001
   0.21045      6.802050  0.000  0.001  0.000  0.001
   0.25095      6.741205  0.001  0.000  0.000  0.002
   0.29145      6.696100  0.000  0.000  0.000  0.002
   0.33196      6.759328  0.000  0.006  0.000  0.006
   0.33196      6.759328  0.000  0.006  0.000  0.006
   0.36667      6.730952  0.002  0.003  0.000  0.005
   0.40139      6.697009  0.000  0.000  0.000  0.000
   0.43610      6.701277  0.000  0.008  0.000  0.010
   0.47082      6.688339  0.000  0.000  0.000  0.001
   0.50553      6.692003  0.000  0.002  0.000  0.002
   0.54025      6.707815  0.000  0.004  0.000  0.004
   0.57496      6.719631  0.001  0.001  0.000  0.002
 
# Band-Index  292
   0.57496      6.732232  0.001  0.000  0.000  0.002
   0.54025      6.745948  0.001  0.002  0.000  0.003
   0.50553      6.720084  0.001  0.001  0.000  0.003
   0.47082      6.717154  0.000  0.006  0.000  0.007
   0.43610      6.751129  0.000  0.004  0.000  0.004
   0.40139      6.711698  0.000  0.002  0.000  0.002
   0.36667      6.778181  0.002  0.005  0.000  0.006
   0.33196      6.840605  0.000  0.003  0.000  0.005
   0.33196      6.840605  0.000  0.003  0.000  0.005
   0.29145      6.721939  0.004  0.000  0.000  0.005
   0.25095      6.764988  0.000  0.000  0.000  0.000
   0.21045      6.822041  0.001  0.001  0.000  0.001
   0.21045      6.822041  0.001  0.001  0.000  0.001
   0.17538      6.776062  0.000  0.001  0.000  0.001
   0.14030      6.749275  0.000  0.007  0.000  0.007
   0.10523      6.704979  0.000  0.000  0.000  0.001
   0.07015      6.701114  0.000  0.004  0.000  0.004
   0.03508      6.717687  0.000  0.000  0.000  0.000
   0.00000      6.732232  0.001  0.000  0.000  0.002
 
# Band-Index  293
   0.00000      6.761926  0.000  0.000  0.000  0.000
   0.03508      6.731055  0.001  0.002  0.000  0.003
   0.07015      6.761065  0.000  0.002  0.000  0.003
   0.10523      6.766323  0.000  0.002  0.000  0.002
   0.14030      6.777761  0.001  0.002  0.000  0.004
   0.17538      6.818080  0.000  0.002  0.000  0.002
   0.21045      6.839313  0.001  0.000  0.000  0.001
   0.21045      6.839313  0.001  0.000  0.000  0.001
   0.25095      6.801040  0.000  0.001  0.000  0.002
   0.29145      6.792347  0.000  0.007  0.000  0.007
   0.33196      6.867186  0.000  0.006  0.000  0.007
   0.33196      6.867186  0.000  0.006  0.000  0.007
   0.36667      6.792209  0.000  0.005  0.000  0.005
   0.40139      6.746555  0.000  0.003  0.000  0.003
   0.43610      6.767713  0.000  0.002  0.000  0.002
   0.47082      6.737523  0.001  0.001  0.000  0.003
   0.50553      6.739726  0.000  0.003  0.000  0.003
   0.54025      6.768859  0.000  0.000  0.000  0.000
   0.57496      6.761926  0.000  0.000  0.000  0.000
 
# Band-Index  294
   0.57496      6.810963  0.000  0.000  0.000  0.000
   0.54025      6.779900  0.000  0.000  0.000  0.000
   0.50553      6.773263  0.001  0.005  0.000  0.005
   0.47082      6.764275  0.000  0.001  0.000  0.003
   0.43610      6.793429  0.000  0.001  0.000  0.001
   0.40139      6.775076  0.000  0.008  0.000  0.009
   0.36667      6.832070  0.000  0.009  0.000  0.011
   0.33196      6.890004  0.001  0.007  0.000  0.009
   0.33196      6.890004  0.001  0.007  0.000  0.009
   0.29145      6.851481  0.000  0.006  0.000  0.006
   0.25095      6.828360  0.000  0.000  0.000  0.000
   0.21045      6.853883  0.000  0.000  0.000  0.000
   0.21045      6.853883  0.000  0.000  0.000  0.000
   0.17538      6.825035  0.000  0.001  0.000  0.001
   0.14030      6.803391  0.000  0.000  0.000  0.000
   0.10523      6.784064  0.000  0.005  0.000  0.005
   0.07015      6.841150  0.000  0.009  0.000  0.009
   0.03508      6.762636  0.000  0.000  0.000  0.000
   0.00000      6.810963  0.000  0.000  0.000  0.000
 
# Band-Index  295
   0.00000      6.821755  0.002  0.000  0.000  0.002
   0.03508      6.824504  0.000  0.001  0.000  0.001
   0.07015      6.869021  0.000  0.006  0.000  0.006
   0.10523      6.829557  0.000  0.010  0.000  0.010
   0.14030      6.835477  0.000  0.001  0.000  0.001
   0.17538      6.852099  0.000  0.003  0.000  0.003
   0.21045      6.859721  0.000  0.000  0.000  0.000
   0.21045      6.859721  0.000  0.000  0.000  0.000
   0.25095      6.846835  0.000  0.003  0.000  0.003
   0.29145      6.876899  0.000  0.001  0.000  0.002
   0.33196      6.918551  0.002  0.002  0.000  0.004
   0.33196      6.918551  0.002  0.002  0.000  0.004
   0.36667      6.864783  0.002  0.003  0.000  0.005
   0.40139      6.809818  0.000  0.003  0.000  0.003
   0.43610      6.816934  0.002  0.001  0.000  0.003
   0.47082      6.814052  0.000  0.002  0.000  0.003
   0.50553      6.829565  0.000  0.009  0.000  0.009
   0.54025      6.787330  0.000  0.000  0.000  0.000
   0.57496      6.821755  0.002  0.000  0.000  0.002
 
# Band-Index  296
   0.57496      6.849320  0.002  0.002  0.000  0.004
   0.54025      6.809500  0.000  0.002  0.000  0.006
   0.50553      6.846464  0.000  0.006  0.000  0.006
   0.47082      6.823511  0.000  0.009  0.000  0.011
   0.43610      6.837108  0.000  0.001  0.000  0.001
   0.40139      6.837883  0.000  0.001  0.000  0.003
   0.36667      6.875739  0.001  0.002  0.000  0.004
   0.33196      6.927765  0.002  0.004  0.000  0.007
   0.33196      6.927765  0.002  0.004  0.000  0.007
   0.29145      6.925268  0.000  0.003  0.000  0.005
   0.25095      6.909213  0.000  0.006  0.000  0.006
   0.21045      6.874668  0.000  0.000  0.000  0.000
   0.21045      6.874668  0.000  0.000  0.000  0.000
   0.17538      6.872698  0.000  0.002  0.000  0.003
   0.14030      6.854504  0.001  0.000  0.000  0.002
   0.10523      6.902186  0.000  0.001  0.000  0.001
   0.07015      6.884681  0.000  0.004  0.000  0.004
   0.03508      6.863543  0.001  0.005  0.000  0.005
   0.00000      6.849320  0.002  0.002  0.000  0.004
 
# Band-Index  297
   0.00000      6.851945  0.000  0.001  0.000  0.001
   0.03508      6.871455  0.000  0.000  0.000  0.000
   0.07015      6.893304  0.000  0.002  0.000  0.002
   0.10523      6.911354  0.000  0.001  0.000  0.001
   0.14030      6.882698  0.000  0.000  0.000  0.000
   0.17538      6.912026  0.000  0.000  0.000  0.000
   0.21045      6.924793  0.000  0.001  0.000  0.002
   0.21045      6.924793  0.000  0.001  0.000  0.002
   0.25095      6.928275  0.000  0.000  0.000  0.000
   0.29145      6.948821  0.000  0.000  0.000  0.002
   0.33196      6.947992  0.001  0.000  0.000  0.002
   0.33196      6.947992  0.001  0.000  0.000  0.002
   0.36667      6.912752  0.000  0.003  0.000  0.004
   0.40139      6.855708  0.002  0.001  0.000  0.003
   0.43610      6.847545  0.000  0.000  0.000  0.000
   0.47082      6.853080  0.001  0.007  0.000  0.008
   0.50553      6.911861  0.000  0.009  0.000  0.009
   0.54025      6.839475  0.000  0.001  0.000  0.001
   0.57496      6.851945  0.000  0.001  0.000  0.001
 
# Band-Index  298
   0.57496      6.858682  0.000  0.000  0.000  0.001
   0.54025      6.923570  0.002  0.002  0.000  0.003
   0.50553      6.921408  0.000  0.001  0.000  0.001
   0.47082      6.929702  0.000  0.002  0.000  0.002
   0.43610      6.854941  0.002  0.000  0.000  0.003
   0.40139      6.881877  0.001  0.002  0.000  0.003
   0.36667      6.934971  0.000  0.000  0.000  0.000
   0.33196      6.964212  0.001  0.001  0.000  0.002
   0.33196      6.964212  0.001  0.001  0.000  0.002
   0.29145      6.969765  0.000  0.001  0.000  0.001
   0.25095      6.946236  0.000  0.000  0.000  0.002
   0.21045      6.938132  0.000  0.003  0.000  0.003
   0.21045      6.938132  0.000  0.003  0.000  0.003
   0.17538      6.939025  0.001  0.000  0.000  0.002
   0.14030      6.885948  0.000  0.000  0.000  0.000
   0.10523      6.913337  0.000  0.000  0.000  0.000
   0.07015      6.909382  0.000  0.006  0.000  0.008
   0.03508      6.882877  0.000  0.000  0.000  0.000
   0.00000      6.858682  0.000  0.000  0.000  0.001
 
# Band-Index  299
   0.00000      6.872675  0.000  0.000  0.000  0.000
   0.03508      6.908307  0.001  0.001  0.000  0.005
   0.07015      6.954001  0.000  0.000  0.000  0.001
   0.10523      6.937279  0.000  0.006  0.000  0.006
   0.14030      6.937958  0.000  0.001  0.000  0.002
   0.17538      6.968319  0.001  0.000  0.000  0.002
   0.21045      6.957410  0.000  0.002  0.000  0.002
   0.21045      6.957410  0.000  0.002  0.000  0.002
   0.25095      6.958607  0.000  0.002  0.000  0.003
   0.29145      6.995159  0.000  0.004  0.000  0.006
   0.33196      6.974879  0.001  0.002  0.000  0.004
   0.33196      6.974879  0.001  0.002  0.000  0.004
   0.36667      6.975105  0.000  0.000  0.000  0.001
   0.40139      6.925630  0.000  0.001  0.000  0.002
   0.43610      6.870432  0.000  0.002  0.000  0.002
   0.47082      6.954250  0.000  0.001  0.000  0.001
   0.50553      6.965865  0.000  0.004  0.000  0.004
   0.54025      6.932084  0.001  0.015  0.000  0.015
   0.57496      6.872675  0.000  0.000  0.000  0.000
 
# Band-Index  300
   0.57496      6.875428  0.000  0.002  0.000  0.002
   0.54025      6.965279  0.000  0.001  0.000  0.001
   0.50553      7.017119  0.000  0.003  0.000  0.005
   0.47082      6.982465  0.000  0.002  0.000  0.002
   0.43610      6.918606  0.002  0.003  0.000  0.004
   0.40139      6.960023  0.000  0.001  0.000  0.002
   0.36667      7.009768  0.000  0.000  0.000  0.000
   0.33196      6.999554  0.000  0.002  0.000  0.004
   0.33196      6.999554  0.000  0.002  0.000  0.004
   0.29145      7.005320  0.001  0.005  0.000  0.005
   0.25095      6.979048  0.001  0.000  0.000  0.001
   0.21045      6.972420  0.002  0.005  0.000  0.007
   0.21045      6.972420  0.002  0.005  0.000  0.007
   0.17538      6.979272  0.001  0.000  0.000  0.002
   0.14030      6.944806  0.000  0.000  0.000  0.000
   0.10523      6.949925  0.000  0.002  0.000  0.002
   0.07015      6.982381  0.000  0.006  0.000  0.006
   0.03508      6.935049  0.001  0.015  0.000  0.016
   0.00000      6.875428  0.000  0.002  0.000  0.002
 
# Band-Index  301
   0.00000      6.879903  0.000  0.000  0.000  0.000
   0.03508      6.975411  0.001  0.007  0.000  0.008
   0.07015      7.026091  0.002  0.001  0.000  0.004
   0.10523      7.007165  0.000  0.000  0.000  0.000
   0.14030      6.952272  0.000  0.000  0.000  0.000
   0.17538      6.986147  0.000  0.000  0.000  0.001
   0.21045      6.992539  0.000  0.003  0.000  0.003
   0.21045      6.992539  0.000  0.003  0.000  0.003
   0.25095      6.983943  0.000  0.004  0.000  0.004
   0.29145      7.034225  0.000  0.001  0.000  0.002
   0.33196      7.007051  0.000  0.000  0.000  0.000
   0.33196      7.007051  0.000  0.000  0.000  0.000
   0.36667      7.031463  0.000  0.004  0.000  0.004
   0.40139      7.000639  0.000  0.001  0.000  0.001
   0.43610      6.975803  0.000  0.002  0.000  0.002
   0.47082      7.004026  0.000  0.000  0.000  0.000
   0.50553      7.050296  0.000  0.002  0.000  0.004
   0.54025      6.973681  0.000  0.003  0.000  0.004
   0.57496      6.879903  0.000  0.000  0.000  0.000
 
# Band-Index  302
   0.57496      6.885940  0.000  0.000  0.000  0.000
   0.54025      6.986860  0.002  0.006  0.000  0.009
   0.50553      7.070199  0.000  0.002  0.000  0.003
   0.47082      7.009300  0.000  0.000  0.000  0.001
   0.43610      7.013678  0.000  0.004  0.000  0.005
   0.40139      7.038664  0.000  0.000  0.000  0.001
   0.36667      7.061599  0.000  0.002  0.000  0.003
   0.33196      7.026125  0.000  0.002  0.000  0.002
   0.33196      7.026125  0.000  0.002  0.000  0.002
   0.29145      7.049585  0.002  0.001  0.000  0.004
   0.25095      7.028662  0.000  0.007  0.000  0.008
   0.21045      7.026352  0.000  0.001  0.000  0.001
   0.21045      7.026352  0.000  0.001  0.000  0.001
   0.17538      6.994230  0.000  0.000  0.000  0.000
   0.14030      6.975575  0.000  0.000  0.000  0.000
   0.10523      7.033813  0.000  0.002  0.000  0.002
   0.07015      7.054515  0.001  0.001  0.000  0.004
   0.03508      7.003290  0.001  0.005  0.000  0.006
   0.00000      6.885940  0.000  0.000  0.000  0.000
 
# Band-Index  303
   0.00000      6.957264  0.001  0.024  0.000  0.026
   0.03508      7.037300  0.000  0.001  0.000  0.001
   0.07015      7.082541  0.000  0.002  0.000  0.002
   0.10523      7.062001  0.000  0.004  0.000  0.005
   0.14030      7.026629  0.000  0.003  0.000  0.004
   0.17538      7.021230  0.002  0.000  0.000  0.002
   0.21045      7.037332  0.000  0.000  0.000  0.000
   0.21045      7.037332  0.000  0.000  0.000  0.000
   0.25095      7.062927  0.002  0.003  0.000  0.005
   0.29145      7.059784  0.000  0.008  0.000  0.009
   0.33196      7.038498  0.000  0.000  0.000  0.001
   0.33196      7.038498  0.000  0.000  0.000  0.001
   0.36667      7.074792  0.000  0.000  0.000  0.002
   0.40139      7.068104  0.000  0.006  0.000  0.006
   0.43610      7.042496  0.000  0.004  0.000  0.004
   0.47082      7.062798  0.000  0.005  0.000  0.005
   0.50553      7.083092  0.000  0.003  0.000  0.003
   0.54025      7.008481  0.000  0.003  0.000  0.003
   0.57496      6.957264  0.001  0.024  0.000  0.026
 
# Band-Index  304
   0.57496      7.016634  0.000  0.003  0.000  0.003
   0.54025      7.062856  0.000  0.005  0.000  0.007
   0.50553      7.087144  0.000  0.000  0.000  0.000
   0.47082      7.100361  0.000  0.003  0.000  0.004
   0.43610      7.096716  0.000  0.000  0.000  0.000
   0.40139      7.108726  0.000  0.001  0.000  0.002
   0.36667      7.094378  0.000  0.001  0.000  0.002
   0.33196      7.045131  0.000  0.000  0.000  0.000
   0.33196      7.045131  0.000  0.000  0.000  0.000
   0.29145      7.093211  0.000  0.003  0.000  0.004
   0.25095      7.096596  0.000  0.000  0.000  0.003
   0.21045      7.041765  0.000  0.000  0.000  0.000
   0.21045      7.041765  0.000  0.000  0.000  0.000
   0.17538      7.027321  0.000  0.000  0.000  0.003
   0.14030      7.070367  0.002  0.004  0.000  0.007
   0.10523      7.070993  0.001  0.003  0.000  0.005
   0.07015      7.101580  0.001  0.003  0.000  0.005
   0.03508      7.057090  0.000  0.000  0.000  0.000
   0.00000      7.016634  0.000  0.003  0.000  0.003
 
# Band-Index  305
   0.00000      7.097709  0.002  0.007  0.000  0.009
   0.03508      7.073104  0.000  0.004  0.000  0.006
   0.07015      7.114228  0.000  0.004  0.000  0.005
   0.10523      7.095860  0.002  0.001  0.000  0.004
   0.14030      7.093621  0.000  0.002  0.000  0.002
   0.17538      7.056539  0.002  0.000  0.000  0.003
   0.21045      7.049599  0.000  0.000  0.000  0.000
   0.21045      7.049599  0.000  0.000  0.000  0.000
   0.25095      7.109713  0.002  0.002  0.000  0.004
   0.29145      7.104527  0.001  0.000  0.000  0.002
   0.33196      7.066121  0.000  0.001  0.000  0.001
   0.33196      7.066121  0.000  0.001  0.000  0.001
   0.36667      7.111815  0.000  0.003  0.000  0.004
   0.40139      7.124066  0.002  0.000  0.000  0.003
   0.43610      7.112084  0.000  0.005  0.000  0.006
   0.47082      7.115621  0.000  0.002  0.000  0.002
   0.50553      7.120178  0.002  0.002  0.000  0.006
   0.54025      7.079602  0.000  0.001  0.000  0.002
   0.57496      7.097709  0.002  0.007  0.000  0.009
 
# Band-Index  306
   0.57496      7.137309  0.001  0.012  0.000  0.012
   0.54025      7.121376  0.000  0.005  0.000  0.005
   0.50553      7.130056  0.000  0.002  0.000  0.003
   0.47082      7.141205  0.003  0.002  0.000  0.005
   0.43610      7.136462  0.000  0.001  0.000  0.001
   0.40139      7.145062  0.000  0.005  0.000  0.006
   0.36667      7.139328  0.000  0.005  0.000  0.006
   0.33196      7.091153  0.000  0.003  0.000  0.003
   0.33196      7.091153  0.000  0.003  0.000  0.003
   0.29145      7.116474  0.000  0.001  0.000  0.002
   0.25095      7.131914  0.000  0.003  0.000  0.005
   0.21045      7.137034  0.002  0.005  0.000  0.007
   0.21045      7.137034  0.002  0.005  0.000  0.007
   0.17538      7.087574  0.000  0.003  0.000  0.003
   0.14030      7.113103  0.000  0.008  0.000  0.009
   0.10523      7.127460  0.004  0.000  0.000  0.004
   0.07015      7.127617  0.000  0.001  0.000  0.002
   0.03508      7.117362  0.000  0.004  0.000  0.005
   0.00000      7.137309  0.001  0.012  0.000  0.012
 
# Band-Index  307
   0.00000      7.181383  0.000  0.005  0.000  0.005
   0.03508      7.163007  0.000  0.003  0.000  0.003
   0.07015      7.149564  0.000  0.001  0.000  0.002
   0.10523      7.140437  0.001  0.005  0.000  0.006
   0.14030      7.149129  0.004  0.000  0.000  0.004
   0.17538      7.100769  0.000  0.000  0.000  0.000
   0.21045      7.145775  0.002  0.008  0.000  0.010
   0.21045      7.145775  0.002  0.008  0.000  0.010
   0.25095      7.154415  0.001  0.006  0.000  0.006
   0.29145      7.151117  0.001  0.002  0.000  0.005
   0.33196      7.117701  0.000  0.012  0.000  0.013
   0.33196      7.117701  0.000  0.012  0.000  0.013
   0.36667      7.156283  0.000  0.004  0.000  0.005
   0.40139      7.185783  0.000  0.004  0.000  0.005
   0.43610      7.151480  0.000  0.001  0.000  0.001
   0.47082      7.168196  0.000  0.002  0.000  0.002
   0.50553      7.153215  0.000  0.003  0.000  0.004
   0.54025      7.155487  0.000  0.003  0.000  0.003
   0.57496      7.181383  0.000  0.005  0.000  0.005
 
# Band-Index  308
   0.57496      7.265740  0.000  0.001  0.000  0.001
   0.54025      7.191684  0.000  0.005  0.000  0.006
   0.50553      7.170131  0.000  0.001  0.000  0.001
   0.47082      7.189846  0.000  0.001  0.000  0.001
   0.43610      7.164487  0.000  0.000  0.000  0.001
   0.40139      7.199555  0.004  0.002  0.000  0.007
   0.36667      7.161765  0.000  0.001  0.000  0.003
   0.33196      7.207015  0.000  0.003  0.000  0.003
   0.33196      7.207015  0.000  0.003  0.000  0.003
   0.29145      7.165399  0.001  0.002  0.000  0.004
   0.25095      7.185296  0.001  0.002  0.000  0.003
   0.21045      7.161911  0.000  0.001  0.000  0.002
   0.21045      7.161911  0.000  0.001  0.000  0.002
   0.17538      7.109109  0.000  0.004  0.000  0.004
   0.14030      7.155853  0.000  0.002  0.000  0.003
   0.10523      7.160925  0.001  0.001  0.000  0.002
   0.07015      7.172458  0.000  0.000  0.000  0.001
   0.03508      7.193518  0.000  0.006  0.000  0.006
   0.00000      7.265740  0.000  0.001  0.000  0.001
 
# Band-Index  309
   0.00000      7.302304  0.000  0.001  0.000  0.001
   0.03508      7.240281  0.000  0.002  0.000  0.002
   0.07015      7.202284  0.000  0.002  0.000  0.003
   0.10523      7.201897  0.001  0.000  0.000  0.002
   0.14030      7.173392  0.000  0.000  0.000  0.000
   0.17538      7.161385  0.000  0.011  0.000  0.014
   0.21045      7.188560  0.000  0.003  0.000  0.003
   0.21045      7.188560  0.000  0.003  0.000  0.003
   0.25095      7.202206  0.001  0.000  0.000  0.001
   0.29145      7.208588  0.002  0.000  0.000  0.003
   0.33196      7.210460  0.000  0.001  0.000  0.001
   0.33196      7.210460  0.000  0.001  0.000  0.001
   0.36667      7.200144  0.003  0.001  0.000  0.006
   0.40139      7.236291  0.000  0.005  0.000  0.006
   0.43610      7.200619  0.003  0.004  0.000  0.006
   0.47082      7.203235  0.000  0.002  0.000  0.003
   0.50553      7.180482  0.000  0.001  0.000  0.001
   0.54025      7.240803  0.000  0.004  0.000  0.004
   0.57496      7.302304  0.000  0.001  0.000  0.001
 
# Band-Index  310
   0.57496      7.312749  0.000  0.001  0.000  0.001
   0.54025      7.286164  0.000  0.000  0.000  0.001
   0.50553      7.207196  0.001  0.004  0.000  0.005
   0.47082      7.210709  0.001  0.002  0.000  0.004
   0.43610      7.231295  0.003  0.016  0.000  0.019
   0.40139      7.245008  0.000  0.003  0.000  0.003
   0.36667      7.239078  0.000  0.001  0.000  0.004
   0.33196      7.227049  0.001  0.001  0.000  0.004
   0.33196      7.227049  0.001  0.001  0.000  0.004
   0.29145      7.214722  0.002  0.000  0.000  0.003
   0.25095      7.229195  0.002  0.008  0.000  0.010
   0.21045      7.192880  0.002  0.000  0.000  0.002
   0.21045      7.192880  0.002  0.000  0.000  0.002
   0.17538      7.172347  0.000  0.003  0.000  0.005
   0.14030      7.194538  0.000  0.003  0.000  0.004
   0.10523      7.226650  0.000  0.000  0.000  0.003
   0.07015      7.216069  0.000  0.000  0.000  0.000
   0.03508      7.280299  0.000  0.000  0.000  0.000
   0.00000      7.312749  0.000  0.001  0.000  0.001
 
# Band-Index  311
   0.00000      7.342689  0.000  0.000  0.000  0.000
   0.03508      7.307372  0.000  0.001  0.000  0.001
   0.07015      7.231388  0.000  0.000  0.000  0.000
   0.10523      7.246428  0.001  0.000  0.000  0.001
   0.14030      7.214472  0.001  0.001  0.000  0.004
   0.17538      7.218237  0.001  0.002  0.000  0.004
   0.21045      7.202923  0.001  0.004  0.000  0.006
   0.21045      7.202923  0.001  0.004  0.000  0.006
   0.25095      7.243200  0.004  0.000  0.000  0.004
   0.29145      7.225839  0.000  0.003  0.000  0.003
   0.33196      7.236093  0.003  0.001  0.000  0.005
   0.33196      7.236093  0.003  0.001  0.000  0.005
   0.36667      7.247333  0.005  0.001  0.000  0.006
   0.40139      7.254125  0.002  0.006  0.000  0.009
   0.43610      7.289824  0.000  0.007  0.000  0.008
   0.47082      7.214892  0.000  0.003  0.000  0.003
   0.50553      7.223781  0.000  0.002  0.000  0.002
   0.54025      7.311881  0.000  0.000  0.000  0.000
   0.57496      7.342689  0.000  0.000  0.000  0.000
 
# Band-Index  312
   0.57496      7.367565  0.000  0.002  0.000  0.002
   0.54025      7.332516  0.000  0.000  0.000  0.000
   0.50553      7.247157  0.000  0.001  0.000  0.001
   0.47082      7.231204  0.002  0.005  0.000  0.006
   0.43610      7.319222  0.000  0.003  0.000  0.003
   0.40139      7.298011  0.000  0.003  0.000  0.004
   0.36667      7.265606  0.000  0.000  0.000  0.001
   0.33196      7.248771  0.000  0.000  0.000  0.000
   0.33196      7.248771  0.000  0.000  0.000  0.000
   0.29145      7.255034  0.000  0.003  0.000  0.004
   0.25095      7.256247  0.001  0.000  0.000  0.002
   0.21045      7.217078  0.001  0.003  0.000  0.006
   0.21045      7.217078  0.001  0.003  0.000  0.006
   0.17538      7.253868  0.000  0.000  0.000  0.001
   0.14030      7.230902  0.000  0.001  0.000  0.002
   0.10523      7.249527  0.000  0.001  0.000  0.001
   0.07015      7.247877  0.000  0.001  0.000  0.001
   0.03508      7.330398  0.000  0.000  0.000  0.000
   0.00000      7.367565  0.000  0.002  0.000  0.002
 
# Band-Index  313
   0.00000      7.386713  0.000  0.000  0.000  0.000
   0.03508      7.338366  0.000  0.000  0.000  0.000
   0.07015      7.264413  0.000  0.001  0.000  0.001
   0.10523      7.252014  0.000  0.000  0.000  0.000
   0.14030      7.267490  0.001  0.002  0.000  0.002
   0.17538      7.280961  0.000  0.007  0.000  0.007
   0.21045      7.241264  0.000  0.003  0.000  0.003
   0.21045      7.241264  0.000  0.003  0.000  0.003
   0.25095      7.269744  0.000  0.000  0.000  0.001
   0.29145      7.265907  0.002  0.000  0.000  0.002
   0.33196      7.262792  0.002  0.001  0.000  0.004
   0.33196      7.262792  0.002  0.001  0.000  0.004
